PUNTO DE INFORMACIÓN,MES,AÑO,PAIS DE PROCEDENCIA,CIUDAD DE PROCEDENCIA,CIUDAD DE DESTINO 1,CIUDAD DE DESTINO 2,CIUDAD DE DESTINO 3,CIUDAD DE DESTINO 4,CIUDAD DE DESTINO 5,SEXO,MOTIVO DEL VIAJE,TIEMPO DE PERMANENCIA EN DIAS,TIPO ALOJAMIENTO,TIPO TRANSPORTE,PRESUPUESTO,RESULTADO SATISFACCIÓN,CANTIDAD DE VIAJEROS
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,1.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,2.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Tunja,Tunja,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Aguazul,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,2.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,2.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Monguí,Monguí,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,7.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,1.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,22.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,2.0
Puente de Boyacá,6,"2,024",Colombiano,Medellín,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,3.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,13.0
Puente de Boyacá,6,"2,024",Colombiano,Melgar,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,familiar,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Corrales,Corrales,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Arauca,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Tocancipa,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",España,,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Camioneta,0,0,10.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,2.0
Puente de Boyacá,6,"2,024",Colombiano,Tunja,Tunja,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,3.0
Puente de Boyacá,6,"2,024",Colombiano,Cesar,,,,,,Masculino,Educación y Formación,3.0,Hotel,Bus,0,0,29.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,60.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Vans,0,0,12.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,2.0
Puente de Boyacá,6,"2,024",Colombiano,Cali,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,25.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,3.0
Puente de Boyacá,6,"2,024",Colombiano,Tunja,Tunja,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,3.0
Puente de Boyacá,6,"2,024",Colombiano,Medellín,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Vehículo propio.,0,0,7.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bicicleta,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,13.0
Aquitania,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Bus,0,0,2.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Bus,0,0,24.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Vans,0,0,3.0
Puente de Boyacá,6,"2,024",Colombiano,Montería,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,54.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Automovil,0,0,7.0
Puente de Boyacá,6,"2,024",Colombiano,Chía,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Italia,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,38.0
Puente de Boyacá,6,"2,024",Colombiano,Cartagena,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,40.0
Puente de Boyacá,6,"2,024",Colombiano,Samaca,Samacá,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,22.0
Puente de Boyacá,6,"2,024",República Checa,,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,12.0
Puente de Boyacá,6,"2,024",Colombiano,Cundinamarca,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Bus,0,0,22.0
Puente de Boyacá,6,"2,024",Colombiano,Puerto Rico,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Vehículo propio.,0,0,2.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Vehículo propio.,0,0,6.0
Puente de Boyacá,6,"2,024",Colombiano,Usa,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,12.0
Puente de Boyacá,6,"2,024",Colombiano,Cúcuta,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Vans,0,0,17.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,9.0
Tunja,6,"2,024",Colombiano,Medellín,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,9.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,78.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,36.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,8.0
Tunja,6,"2,024",Colombiano,Cali,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Medellín,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,34.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Bus,0,0,3.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Negocios y Motivos Profesionales,7.0,Hotel,Bus,0,0,5.0
Tunja,6,"2,024",Colombiano,Fusagasugá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Bus,0,0,6.0
Tunja,6,"2,024",Colombiano,El Corsejo,,,,,,Masculino,"Vacaciones, Recreo y Ocio",7.0,familiar,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Tunja,Tunja,,,,,Masculino,Negocios y Motivos Profesionales,7.0,Hotel,Bus,0,0,5.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Negocios y Motivos Profesionales,3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Ibagué,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,9.0
Tunja,6,"2,024",Colombiano,Ibagué,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,32.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,22.0
Tunja,6,"2,024",Colombiano,Manizales,,,,,,Femenino,Negocios y Motivos Profesionales,3.0,familiar,Bus,0,0,6.0
Tunja,6,"2,024",Colombiano,Valledupar,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,8.0
Tunja,6,"2,024",Colombiano,Medellin,,,,,,Masculino,Negocios y Motivos Profesionales,3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,24.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Negocios y Motivos Profesionales,1.0,Pasadía,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Cali,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,23.0
Tunja,6,"2,024",Colombiano,Fusagasugá,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,33.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,33.0
Tunja,6,"2,024",Colombiano,Envigado,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,23.0
Tunja,6,"2,024",Colombiano,San Andres,,,,,,Femenino,Educación y Formación,3.0,Hotel,Bus,0,0,33.0
Tunja,6,"2,024",Colombiano,Montería,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Apartamento,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Monguí,Monguí,,,,,Masculino,Educación y Formación,7.0,Hotel,Bus,0,0,20.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,45.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,3.0,Hotel,Bus,0,0,43.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bucaramanga,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Pasadía,Automovil,0,0,5.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Duitama,Duitama,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,6.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Barbosa,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Pasadía,Automovil,0,0,3.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Duitama,Duitama,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,9.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Sogamoso,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Sogamoso,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Duitama,Duitama,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,6.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Cali,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Pasadía,Automovil,0,0,2.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bucaramanga,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Cali,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,8.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Toca,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Medellín,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Tunja,Tunja,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Monumento Pantano de Vargas,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Paipa,Paipa,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,12.0
Puente de Boyacá,6,"2,024",Colombiano,Zipaquirá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,2.0
Puente de Boyacá,6,"2,024",Venezuela,,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,11.0
Puente de Boyacá,6,"2,024",Colombiano,Paipa,Paipa,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Sogamoso,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,27.0
Puente de Boyacá,6,"2,024",Colombiano,Malaga,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Sotaquira,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,13.0
Puente de Boyacá,6,"2,024",Colombiano,Tunja,Tunja,,,,,Masculino,Visitas Familiares y Amigos,1.0,Pasadía,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Airbnb,Automovil,0,0,5.0
Puente de Boyacá,6,"2,024",Colombiano,Sogamoso,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,3.0
Puente de Boyacá,6,"2,024",Colombiano,Tunja,Tunja,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,familiar,Automovil,0,0,13.0
Puente de Boyacá,6,"2,024",Colombiano,Pasto,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Hotel,Automovil,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Caquetá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Motocicleta,0,0,4.0
Puente de Boyacá,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Automovil,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Pasto,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Madrid,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,34.0
Tunja,6,"2,024",Colombiano,Monguí,Monguí,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Monguí,Monguí,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,37.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,22.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,5.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,30.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,3.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,35.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Pasadía,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Mongui,Monguí,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,6.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,3.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Negocios y Motivos Profesionales,3.0,Hotel,Bus,0,0,3.0
Tunja,6,"2,024",Colombiano,Duitama,Duitama,,,,,Masculino,Negocios y Motivos Profesionales,1.0,Pasadía,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Chocontá,,,,,,Masculino,Negocios y Motivos Profesionales,3.0,Hotel,Bus,0,0,6.0
Tunja,6,"2,024",Colombiano,Medellin,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,6.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,OTRAS,15.0,familiar,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,Visitas Familiares y Amigos,7.0,familiar,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Cali,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,familiar,Bus,0,0,3.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,familiar,Bus,0,0,3.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Masculino,"Vacaciones, Recreo y Ocio",3.0,familiar,Bus,0,0,6.0
Tunja,6,"2,024",Colombiano,Madrid,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Funza,,,,,,Masculino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Bucaramanga,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Bucaramanga,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,35.0
Tunja,6,"2,024",Colombiano,Bogotá,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Arauca,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Arauca,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Tunja,Tunja,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,1.0
Tunja,6,"2,024",Rusia,,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,35.0
Tunja,6,"2,024",Colombiano,Ubaque,,,,,,Masculino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,35.0
Tunja,6,"2,024",Colombiano,Ubaque,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,35.0
Tunja,6,"2,024",Colombiano,Ubaque,,,,,,Masculino,Educación y Formación,1.0,Pasadía,Bus,0,0,45.0
Tunja,6,"2,024",Colombiano,Santa Fe De Antioquia,,,,,,Femenino,Educación y Formación,1.0,Pasadía,Bus,0,0,45.0
Tunja,6,"2,024",Colombiano,Sopetran Antioquia,,,,,,Femenino,"Vacaciones, Recreo y Ocio",7.0,Hotel,Bus,0,0,12.0
Tunja,6,"2,024",Colombiano,Santa Fe De Antioquia,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Santa Fe De Antioquia,,,,,,Femenino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,4.0
Tunja,6,"2,024",Colombiano,Sopetran,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,5.0
Tunja,6,"2,024",Colombiano,Sopetran,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,1.0
Tunja,6,"2,024",Colombiano,Alejandría Antioquia,,,,,,Femenino,"Vacaciones, Recreo y Ocio",3.0,Hotel,Bus,0,0,2.0
Tunja,6,"2,024",Colombiano,Sopetran,,,,,,Masculino,"Vacaciones, Recreo y Ocio",1.0,Pasadía,Bus,0,0,3.0
